119.65405856881463,121.82055850174409,130.5749665766598,27.745273983360818,1
119.65405387306495,121.82055380604899,130.57598710020102,27.74522998572892,2
119.65405381836578,121.82055375140416,130.5754768384304,27.74529453989201,3
119.65406058855245,121.8205605216453,130.57598710020102,27.74529124988903,4
119.65405724995658,121.82055718310396,130.57598710020102,27.745287943752103,5
119.65405811991712,121.82055805311894,130.57598710020102,27.745311893484566,6
119.65405033439255,121.82055026764885,130.57598710020102,27.74532225096029,7
119.65405108085864,121.8205510190903,130.57647684452246,27.74631507844872,8
119.65404883387761,121.82054877120446,130.57582375815517,27.746107919519595,9
119.65405268980615,121.82055262622778,130.57638648407715,27.745968725983495,10
119.65405327298198,121.82055320849864,130.57651805858953,27.745774486666463,11
119.65405086163854,121.82055079625044,130.57572329181306,27.745566136249312,12
119.65405285597494,121.82055278968173,130.57588567835907,27.745412253613136,13
119.65404745047545,121.82054738327751,130.57550797428226,27.745175644013027,14
119.65405020954529,121.8205501414421,130.57614539588525,27.745034802343454,15
119.65405420733852,121.82055413833046,130.5755725934967,27.7448523688059,16
119.65406636252098,121.82056629260786,130.57506725236567,27.74472466298414,17
119.65406526042808,121.82056518961014,130.5752209363256,27.744486388894256,18
119.65405754348713,121.82055747176423,130.5745968755894,27.74434426688567,19
119.65406005672641,121.82055998409865,130.5745778466757,27.744132740712164,20
119.65405951845169,121.8205594449186,130.57456062997255,27.744045273811587,21
119.65405695969805,121.82055688526012,130.57438055767454,27.74384687145243,22
119.65405604360194,121.82055596825909,130.57421612122582,27.743661908110152,23
119.6540535483289,121.82055347208113,130.5739146882872,27.74349046102479,24
119.65405880681416,121.82055872966131,130.57392674312013,27.743332518800617,25
119.65405235503347,121.82055227697576,130.57379876259915,27.74313256990132,26
119.65405405350968,121.82055397454707,130.57341227793768,27.74297393306323,27
119.65406528560689,121.82056520573906,130.57357021853397,27.742842850662452,28
119.65406086181407,121.82056078104162,130.57296877296787,27.74262782163969,29
119.65405293837205,121.82055285669453,130.57313095850233,27.742454223791185,30
119.65405909192904,121.82055900934637,130.57293258729104,27.742350156309122,31
119.65405969829806,121.82055961481056,130.5726335492824,27.74216190884159,32
119.65405669017841,121.8205566057859,130.57257190336838,27.742001288008527,33
119.65405323110237,121.82055314580505,130.5723011000462,27.74181231996644,34
119.65405569984779,121.82055561364545,130.57225245386454,27.74165097910274,35
119.65405177887011,121.82055169176276,130.5721060567647,27.741503396363846,36
119.6540508096558,121.82055072164373,130.57186977345899,27.741285176432847,37
119.65406304750691,121.82056295858958,130.57155074535163,27.741235413018885,38
119.65405508259423,121.82055499277213,130.57152632832984,27.741002365607613,39
119.65405714282493,121.82055705209761,130.57150315679516,27.74089579567926,40
119.65405994045221,121.82055984882018,130.57095171709793,27.74073251763105,41
119.65405273355007,121.82055264101308,130.57094331227313,27.74055475191218,42
119.65405429306402,121.82055419962217,130.57076706108145,27.740376618467604,43
119.65406026196239,121.82056016761521,130.5706810055155,27.740311434598542,44
119.65405923278695,121.82055913753511,130.57043803017075,27.74009010576492,45
119.65405262060169,121.82055252444493,130.57036290130875,27.739910951390154,46
119.65405694454425,121.82055684748232,130.57013700157,27.739830837672947,47
119.65406043491933,121.82056033695244,130.5700712638829,27.739665234795915,48
119.6540569845355,121.82055688566375,130.5699343801907,27.73948503250195,49
119.65406252359422,121.8205624238176,130.56965826651214,27.73933295187629,50
119.65405633711273,121.82055623643106,130.56960580162377,27.739194858608585,51
119.65405539619317,121.82055529460658,130.5693466259101,27.73905644519942,52
119.654054871027,121.82055476853535,130.5693702690667,27.73890343827961,53
119.65405063611178,121.8205505327152,130.569125053669,27.738764422603335,54
119.65405893392848,121.82055882962679,130.56915186139247,27.738625098092694,55
119.65405039980573,121.82055029459917,130.56898390423353,27.73845682234656,56
119.65405884534385,121.82055873923244,130.56869492251562,27.73831688960386,57
119.65405342188349,121.82055331486715,130.5684782699616,27.738176672761547,58
119.65405686510823,121.82055675718684,130.56845290620177,27.73803612808182,59
119.65405292688884,121.82055281806262,130.56824750879696,27.737866502371304,60
119.65406103843053,121.82056092869921,130.56810814763122,27.73776859781464,61
119.65405687248538,121.82055676184915,130.56808998086933,27.737583869542334,62
119.6540588091191,121.820558697578,130.5678427088643,27.737442099492952,63
119.65405810503445,121.82055799258828,130.56777272702737,27.737314500985512,64
119.65405602942644,121.8205559160755,130.56753794774693,27.73714318737325,65
119.65406183555454,121.82056172129865,130.56736508086888,27.737015004825825,66
119.65406194409317,121.82056182893206,130.56730536861932,27.736930070992702,67
119.65405895267028,121.82055883660435,130.56719422270726,27.73674325911063,68
119.65405501890842,121.82055490193748,130.5670862794715,27.73661421630005,69
119.65405762071096,121.82055750283514,130.5669297573568,27.736455783892808,70
119.654061083058,121.82056096427736,130.56667572572928,27.736311578993618,71
119.65405618931625,121.82055606963056,130.56657949547483,27.736196262785413,72
119.65405526620277,121.82055514561186,130.56663457529925,27.73608068250739,73
119.65405505285315,121.82055493135763,130.56629705408807,27.73590636412239,74
119.6540561552893,121.82055603288876,130.5662097254782,27.7357755768561,75
119.6540555359408,121.82055541263554,130.5659818861814,27.73560056586836,76
119.65405520162919,121.82055507741863,130.5659478852162,27.735542520176203,77
119.65405933694342,121.82055921182784,130.56591476972008,27.73539622547181,78
