distance_between_leaks: 1000 foot, number_of_leaks: 2
first_leak_position(foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
646.0,117.30820688440461,114.90347765671899,1257.8853434006467,1250.0242976550192
647.0,117.30821461130554,114.90347452938242,1257.8849289366672,1250.0238962613998
648.0,117.30822236783297,114.90347143506379,1257.884514139274,1250.023494533327
649.0,117.30823009041744,114.90346830300889,1257.8840997267928,1250.0230931913707
650.0,117.3082378374531,114.90346519821856,1257.883685039,1250.022691572942
651.0,117.3082455648762,114.9034620716307,1257.8832705748223,1250.022290179325
652.0,117.30825330729152,114.90345896178397,1257.882855942627,1250.0218886159423
653.0,117.30826103696903,114.90345583779262,1257.8824414553892,1250.0214871993855
654.0,117.30826878528015,114.9034527345901,1257.8820267589467,1250.021085572331
655.0,117.30827652442309,114.90344962122607,1257.8816121672212,1250.0206840505766
656.0,117.30828425331252,114.90344649649253,1257.8811976930083,1250.0202826464213
657.0,117.30829200490277,114.90344339706401,1257.8807829638056,1250.0198809867807
658.0,117.30829976343988,114.90344030541385,1257.880368156988,1250.01947924943
659.0,117.30830749494868,114.90343718372372,1257.87995365725,1250.0190778197803
660.0,117.30831521716237,114.90343405173297,1257.8795392641136,1250.0186764966438
661.0,117.30832296789494,114.90343095152474,1257.8791245495468,1250.018274851891
662.0,117.30833068403787,114.90342781286309,1257.8787102276995,1250.0178736003038
663.0,117.30833843817778,114.90342471653487,1257.8782954779022,1250.017471919472
664.0,117.30834617395024,114.90342159980423,1257.8778809366231,1250.017070448444
665.0,117.30835393003689,114.9034185057244,1257.8774661672019,1250.0166687487529
666.0,117.3083616618142,114.9034153846412,1257.87705167393,1250.0162673248915
667.0,117.30836939880497,114.90341226939675,1257.8766371230372,1250.0158658440107
668.0,117.30837714028549,114.90340915919205,1257.876222522968,1250.0154643136482
669.0,117.30838487538527,114.90340604192984,1257.875807996111,1250.0150628568604
670.0,117.30839261177712,114.9034029261498,1257.8753934564118,1250.0146613866377
671.0,117.30840034325456,114.90339980494048,1257.8749789736305,1250.0142599737421
672.0,117.30840807765732,114.90339668703508,1257.8745644584692,1250.0138585285756
673.0,117.30841583723594,114.90339359719093,1257.8741496601167,1250.0134567997136
674.0,117.30842354596639,114.90339045079561,1257.8737354387258,1250.0130556484362
675.0,117.3084312809589,114.90338733367217,1257.8733209212592,1250.0126542010187
676.0,117.30843904031565,114.90338424371205,1257.8729061297258,1250.0122524785509
677.0,117.30844679254318,114.90338114585937,1257.8724914200707,1250.0118508383214
678.0,117.30845451570366,114.90337801569859,1257.8720770406194,1250.011449528808
679.0,117.3084622677898,114.90337491777183,1257.8716623353205,1250.0110478931801
680.0,117.30846998591065,114.90337178208235,1257.871248015786,1250.0106466440734
681.0,117.30847773435822,114.90336868019838,1257.8708333545478,1250.010245051733
682.0,117.30848545695727,114.90336554958357,1257.870418986759,1250.009843754163
683.0,117.30849320954145,114.90336245238481,1257.870004281382,1250.0094421181884
684.0,117.30850095766499,114.90335935026543,1257.8695896277147,1250.009040534003
685.0,117.30763092268465,114.90237928533057,1257.879105572841,1250.018585155852
686.0,117.30763869216872,114.90237620701603,1257.8786906811022,1250.0181833335657
687.0,117.30764641209899,114.90237307359583,1257.8782763510976,1250.017782073713
688.0,117.30765412907974,114.90236993693453,1257.8778620558558,1250.017380848776
689.0,117.30766188759266,114.90236684653487,1257.87744729233,1250.0169791552566
690.0,117.3076696093371,114.90236371526154,1257.8770329459933,1250.0165778790729
691.0,117.30767734357887,114.90236059794145,1257.8766184593692,1250.0161764625602
692.0,117.30768510977329,114.9023575162242,1257.8762036128833,1250.0157746856742
693.0,117.30769283363706,114.90235438744065,1257.8757892462927,1250.0153733893667
694.0,117.3077005777204,114.90235128120092,1257.8753746529253,1250.0149718656503
695.0,117.30770831771373,114.90234817045125,1257.8749601069446,1250.0145703897385
696.0,117.30771604737517,114.9023450482489,1257.8745456790207,1250.0141690318926
697.0,117.30772377359501,114.90234192225921,1257.8741312915747,1250.0137677143746
698.0,117.30773152614383,114.90233882560996,1257.8737166075266,1250.0133661005787
699.0,117.3077392700386,114.90233571937752,1257.8733020228728,1250.0129645856032
700.0,117.30774698972522,114.90233258624437,1257.872887713186,1250.0125633463479
701.0,117.30775473195263,114.90232947824097,1257.8724731498119,1250.0121618531307
702.0,117.30776248911133,114.90232638689965,1257.8720584194166,1250.0117601919878
703.0,117.3077702126278,114.90232325815757,1257.8716440704495,1250.0113589134908
