distance_between_leaks: 10 foot, number_of_leaks: 2
first_leak_position(foot),upstream_pressure (psi),downstream_pressure (psi),upstream_flow (gpm),downstream_flow (gpm)
1422,117.31134796944755,114.89954001353414,1257.6425340568735,1249.7999708476505
1423,117.31135567752028,114.89953690849434,1257.6421211146649,1249.799570980248
1424,117.31217222328243,114.90043405456001,1257.6325570850659,1249.7900053301446
1425,117.31217991159164,114.90043092763378,1257.6321443677155,1249.7896056919894
1426,117.31218763097202,114.90042783525737,1257.6317312982333,1249.7892057142979
1427,117.31219531782007,114.90042470679938,1257.6313186003204,1249.788806094216
1428,117.31220303486263,114.90042161195687,1257.630905561389,1249.7884061383515
1429,117.31221073249351,114.90041849552057,1257.6304927424935,1249.7880064084889
1430,117.31221847014368,114.90041542368881,1257.63007947266,1249.7876062236505
1431,117.31222617861197,114.90041231945216,1257.6296665352138,1249.7872063661125
1432,117.31223386549675,114.90040919116343,1257.6292538414455,1249.7868067651966
1433,117.31224157611014,114.90040608939054,1257.6288408821192,1249.786406887557
1434,117.31224927343781,114.90040297289286,1257.6284280751238,1249.7860071589048
1435,117.31225701292983,114.9003999033364,1257.6280147915286,1249.7856069584916
1436,117.31226470268834,114.90039677846526,1257.6276020718894,1249.7852073235158
1437,117.31227241608795,114.9003936799453,1257.6271890859314,1249.7848074227636
1438,117.31228013225142,114.90039058453654,1257.6267760699316,1249.7844074931936
1439,117.31228783264157,114.90038747165407,1257.6263632347896,1249.7840077379233
1440,117.31229554029139,114.90038436685738,1257.625950317793,1249.7836079073024
1441,117.31230324740501,114.90038126151991,1257.625537408591,1249.7832080822147
1442,117.31231093687879,114.90037813661972,1257.625124701137,1249.7828084542111
1443,117.31231867375595,114.90037506445752,1257.6247114568412,1249.7824083002376
1444,117.31232637575654,114.90037195357012,1257.6242986098673,1249.7820085353835
1445,117.3123340862381,114.9003688521659,1257.6238856683349,1249.7816086757075
1446,117.31234178455577,114.900365737248,1257.6234728652641,1249.7812089579047
1447,117.31234949714352,114.90036263825306,1257.623059902069,1249.7808090801889
1448,117.31235719586985,114.90035952390924,1257.622647098015,1249.7804093555262
1449,117.31236492762741,114.90035644629224,1257.622233919339,1249.780009269959
1450,117.31237259241563,114.90035329427147,1257.6218215022584,1249.779609931021
1451,117.31238030752324,114.90035019824073,1257.6214085155889,1249.779210032081
1452,117.31238802558501,114.90034710558346,1257.6209954980568,1249.7788100946855
1453,117.31239574477353,114.90034401420687,1257.6205824686383,1249.7784101483644
1454,117.31240342164267,114.90034087577742,1257.6201699195362,1249.778010681998
1455,117.3124111634508,114.90033780962762,1257.6197566358367,1249.7776104873822
1456,117.31241885317621,114.90033468561927,1257.6193439447618,1249.7772108741917
1457,117.31242655915443,114.90033157965082,1257.61893106852,1249.7768110920822
1458,117.31243428120911,114.90032849171182,1257.6185180143798,1249.7764111152321
1459,117.31244196961053,114.90032536630886,1257.6181053408736,1249.77601152865
1460,117.31244968274015,114.9003222684814,1257.6176923892456,1249.7756116617595
1461,117.31245739387703,114.90031916850353,1257.6172794622034,1249.77521181516
1462,117.31246510436125,114.90031606783428,1257.61686654367,1249.7748119785133
1463,117.31247281578275,114.90031296819497,1257.616453614311,1249.7744121410449
1464,117.3116028240386,114.89933296687231,1257.6259709363126,1249.78395852086
1465,117.31161054228082,114.89932987487852,1257.6255579338047,1249.7835586068368
1466,117.3116182456332,114.89932676640147,1257.6251451024687,1249.7831588559354
1467,117.31162594946603,114.899323658463,1257.6247322658285,1249.7827591068713
1468,117.31163366776923,114.89932056669251,1257.6243192673853,1249.7823591923247
1469,117.31164136087523,114.89931744691486,1257.6239065552854,1249.7819595654157
1470,117.31164906855678,114.89931434338077,1257.6234936790147,1249.7815597780736
1471,117.31165676979559,114.89931123277923,1257.6230808785729,1249.781160056063
1472,117.31166448085138,114.89930813308499,1257.622667966818,1249.780760233465
1473,117.31167217501412,114.89930501468491,1257.6222552489394,1249.780360595658
1474,117.31167989460963,114.89930192461051,1257.6218422440732,1249.7799606746732
1475,117.3116876138595,114.89929883420552,1257.6214292447028,1249.7795607573184
1476,117.31169530643128,114.89929571411848,1257.621016547671,1249.7791611484156
1477,117.31170301177173,114.89929260831342,1257.6206037082534,1249.7787613921207
1478,117.31171073508516,114.89928952251987,1257.6201906658505,1249.7783614388945
1479,117.31171843191781,114.89928640735354,1257.619777926108,1249.777961778379
1480,117.31172614124017,114.89928330614228,1257.6193650465523,1249.7775619761223
1481,117.31173383315053,114.8992801854833,1257.618952362322,1249.7771623892236
1482,117.31174155705071,114.89927710058284,1257.6185393205685,1249.776762424582
1483,117.31174925125394,114.8992739826264,1257.6181266150074,1249.7763628046564
1484,117.31175695067076,114.89927087053827,1257.6177138523224,1249.7759631236897
1485,117.31176465717114,114.899267766356,1257.6173010102436,1249.775563367014
1486,117.31177238425842,114.89926468508634,1257.6168879354166,1249.7751633850705
1487,117.3117800921043,114.8992615825172,1257.6164750816868,1249.7747636114016
1488,117.3117877900595,114.8992584690048,1257.6160623417763,1249.7743639478672
1489,117.31179549462517,114.89925536279635,1257.615649525808,1249.7739642253362
1490,117.31180320731154,114.89925226573037,1257.6152366209778,1249.7735644029685
1491,117.31181091053402,114.89924915818395,1257.614823824897,1249.7731646876675
1492,117.3118186138174,114.89924605074818,1257.6144110294795,1249.7727649730614
1493,117.31182631592985,114.89924294202552,1257.6139982478096,1249.772365277148
1494,117.31183402626087,114.89923984246971,1257.6135853739431,1249.771965493015
1495,117.31184172362435,114.89923672857525,1257.6131726495964,1249.7715658494028
1496,117.31184943872513,114.89923363445065,1257.6127597254138,1249.771166008451
1497,117.31185712679026,114.89923051024927,1257.612347107739,1249.7707664795596
1498,117.31186483908161,114.89922741309239,1257.6119342183226,1249.770366671866
1499,117.31187255681658,114.89922432200544,1257.6115212678344,1249.7699668086823
1500,117.3118802700783,114.89922122602297,1257.6111083703684,1249.7695669914654
1501,117.31188798025096,114.89921812662914,1257.610695508824,1249.7691672130466
1502,117.3118956752369,114.899215010351,1257.6102828197368,1249.768767611777
1503,117.31190336109535,114.89921188401111,1257.6098702367415,1249.7683681070735
1504,117.31191109301223,114.89920880891876,1257.6094571323738,1249.767968090817
1505,117.31191879162772,114.89920569681308,1257.6090444063707,1249.7675684519586
1506,117.31192649962911,114.89920259523336,1257.6086315765585,1249.767168702596
1507,117.31193419253344,114.89919947685934,1257.608218917987,1249.7667691308143
1508,117.31194191586057,114.89919639241398,1257.6078059171825,1249.7663692119831
1509,117.31194964116138,114.89919331019334,1257.6073928949445,1249.765969274428
1510,117.31195733297469,114.89919019075101,1257.6069802532315,1249.7655697165446
1511,117.31196502880833,114.89918707585159,1257.6065675681018,1249.7651701106306
1512,117.31197273344371,114.89918397075918,1257.606154783793,1249.764770411294
1513,117.31198043656153,114.89918086399946,1257.6057420174227,1249.7643707337486
1514,117.31198816272511,114.8991777829781,1257.6053289929478,1249.7639707895785
1515,117.31199584112045,114.89917464879545,1257.6049165092024,1249.7635713937573
1516,117.31200356487132,114.89917156512807,1257.6045035133977,1249.763171486773
1517,117.31201125605725,114.8991684453251,1257.6040908892292,1249.762771939988
1518,117.31201896404357,114.8991653442125,1257.6036780749039,1249.7623722120738
1519,117.31202668787212,114.89916226077858,1257.6032650827726,1249.7619723055802
1520,117.3120343757408,114.89915913738915,1257.6028524995777,1249.7615728040155
1521,117.31204207749212,114.89915602949806,1257.6024397607541,1249.761173145949
1522,117.31204979858425,114.89915294313435,1257.602026803335,1249.7607732765284
1523,117.31205750251702,114.89914983773389,1257.6016140419,1249.760373600055
1524,117.3120651781652,114.89914670091935,1257.6012016024943,1249.7599742417342
1525,117.312072914684,114.8991436318816,1257.6007884752794,1249.7595741975517
1526,117.3120806151578,114.89914052274185,1257.6003757564704,1249.7591745671818
1527,117.31208830329027,114.89913739992592,1257.5999631791512,1249.7587750754321
1528,117.31209601463384,114.89913430304361,1257.599550342239,1249.7583753133765
1529,117.31210372343207,114.89913120330573,1257.5991375335466,1249.7579755916145
1530,117.31211144421214,114.89912811694859,1257.5987245906674,1249.757575735199
1531,117.31211915352918,114.89912501786857,1257.5983117787077,1249.7571760111186
1532,117.3121268398529,114.89912189325089,1257.5978992284686,1249.7567765472725
1533,117.31213454143963,114.8991187856895,1257.597486507674,1249.756376907932
1534,117.31214224822301,114.8991156839413,1257.5970737290525,1249.7559772131779
1535,117.31214996167725,114.89911258968493,1257.5966608768763,1249.7555774405644
1536,117.31215764991839,114.8991094673946,1257.596248311032,1249.755177957146
1537,117.31216537785315,114.89910638928396,1257.5958352961895,1249.7547780319576
1538,117.31217306174842,114.89910326223368,1257.5954227819727,1249.7543786018855
1539,117.31218076641547,114.89910015835984,1257.5950100344996,1249.7539789356472
1540,117.31218849432821,114.89909708039717,1257.5945970251564,1249.753579008136
1541,117.31219617182667,114.89909394635195,1257.5941845871967,1249.753179655327
1542,117.31220389582171,114.8990908641053,1257.5937716247006,1249.752779776372
1543,117.31221159926213,114.89908775902103,1257.5933588959158,1249.7523801321825
1544,117.31221929382063,114.89908464409712,1257.5929462690885,1249.751980589522
1545,117.31222699459443,114.89908153613011,1257.5925335732666,1249.7515809783536
1546,117.31223472738479,114.89907846386285,1257.5921205171496,1249.7511810024353
1547,117.31224242499424,114.89907535245712,1257.5917078597452,1249.7507814302835
1548,117.31225011801887,114.89907223599968,1257.5912952557283,1249.750381910206
1549,117.31225781417321,114.89906912302116,1257.5908826163877,1249.749982363323
1550,117.31226552858448,114.89906603044788,1257.590469772994,1249.7495826044885
1551,117.31227323140273,114.89906292507115,1257.590057063771,1249.7491829696064
1552,117.31228094317363,114.89905982963302,1257.5896442525434,1249.748783245305
1553,117.31228864568993,114.89905672391625,1257.589231546898,1249.7483836304432
1554,117.31229634536206,114.89905361512876,1257.5888188762262,1249.7479840411827
1555,117.31230406165636,114.89905052490505,1257.5884060193184,1249.7475842618817
1556,117.31231175965492,114.89904741427848,1257.5879933685821,1249.7471847039226
1557,117.3123194555803,114.89904430143908,1257.5875807439975,1249.746785162903
1558,117.3123271562234,114.89904119388912,1257.5871680672778,1249.7463855704498
1559,117.31233485587347,114.8990380852908,1257.5867554036085,1249.7459859884596
1560,117.31234256866836,114.89903499136187,1257.5863425923176,1249.7455862595634
1561,117.31235026281716,114.8990318767351,1257.5859299938104,1249.7451867413167
1562,117.31235797046989,114.8990287771121,1257.585517241956,1249.7447870821343
1563,117.31236568901288,114.89902568974864,1257.5851043707846,1249.7443872862123
1564,117.3123733873113,114.89902257981403,1257.5846917277956,1249.7439877336283
1565,117.3123811007902,114.89901948689115,1257.5842789165029,1249.7435879991594
1566,117.31238880204967,114.89901638038015,1257.583866243836,1249.7431884092953
1567,117.31239649537339,114.89901326503485,1257.5834536611383,1249.7427889176174
1568,117.3124041986152,114.8990101608348,1257.583040969367,1249.7423893051184
1569,117.31241190878228,114.89900706437429,1257.5826282002388,1249.7419896172953
1570,117.31322840906634,114.89990417324249,1257.5730647904577,1249.7324245295406
1571,117.31323613568672,114.89990109520052,1257.5726518364013,1249.7320246614418
1572,117.31324383622899,114.89989798821026,1257.5722391796626,1249.73162508493
1573,117.31325152578795,114.89989486902078,1257.57182664808,1249.731225636963
1574,117.31325923657572,114.89989177350802,1257.5714138778792,1249.730825948902
1575,117.31326694639034,114.89988867692252,1257.5710011190777,1249.7304262783114
1576,117.31327463346528,114.89988555510391,1257.5705886198386,1249.7300268615575
1577,117.31328235885746,114.89988247596204,1257.570175688062,1249.7296270141549
1578,117.31329005957825,114.89987936937749,1257.5697630359823,1249.729227451746
1579,117.31329776504066,114.89987626817278,1257.569350333292,1249.7288278277183
1580,117.31242776920996,114.89889626116658,1257.5788679379857,1249.73837453717
1581,117.31243549796264,114.8988931858826,1257.5784549742827,1249.7379746585598
1582,117.31244316713646,114.89889004435236,1257.578042686609,1249.7375754528157
1583,117.31245089556884,114.89888696879223,1257.577629729129,1249.7371755814177
1584,117.31245859217776,114.89888385788117,1257.5772171336469,1249.7367760679647
1585,117.3124663004531,114.89888075997287,1257.5768044069246,1249.7363764275663
1586,117.31247399994913,114.89887765239149,1257.5763917824288,1249.7359768793635
1587,117.31248170381964,114.89887454964975,1257.5759791076432,1249.7355772942883
1588,117.31248941292408,114.89887145282675,1257.5755663765501,1249.7351776433677
1589,117.31249710693612,114.89886833919618,1257.5751538160573,1249.7347781729989
1590,117.31250482508233,114.89886525253125,1257.5747409855167,1249.7343784210682
1591,117.31251251484123,114.89886213427846,1257.5743284765308,1249.7339789976636
1592,117.31252021675694,114.89885902960512,1257.573915831571,1249.7335794369615
1593,117.31252793096131,114.89885593866808,1257.5735030492795,1249.7331797359664
1594,117.31253562563995,114.89885282602305,1257.5730904888417,1249.7327802604116
1595,117.31254332169651,114.89884971494692,1257.5726779138838,1249.7323807718415
1596,117.31255102660761,114.89884661381089,1257.5722652412446,1249.731981177809
1597,117.31255874521473,114.89884352791958,1257.5718524138572,1249.7315814365088
1598,117.31256644045904,114.89884041606442,1257.5714398521266,1249.731181961843
1599,117.31257413756036,114.89883730635314,1257.5710272715473,1249.7307824622333
1600,117.31258184632978,114.89883420965548,1257.570614559962,1249.730382834271
1601,117.31258954771243,114.89883110477652,1257.5702019331395,1249.729983291836
1602,117.31259724627779,114.89882799681602,1257.5697893398599,1249.7295837809281
1603,117.31260495105967,114.8988248958056,1257.569376677354,1249.7291842027994
1604,117.312612644923,114.89882178265925,1257.5689641389818,1249.7287847538835
1605,117.31262034943794,114.89881868144941,1257.5685514824725,1249.7283851797167
1606,117.31262803589115,114.89881556018736,1257.568139031878,1249.7279858103263
1607,117.31263574433176,114.89881246341757,1257.5677263332311,1249.7275861967898
1608,117.31264346448735,114.89880937974733,1257.567313503874,1249.7271864491393
1609,117.31265115953018,114.89880626815668,1257.5669009596497,1249.7267869893521
1610,117.31265889774974,114.89880320467975,1257.566487928677,1249.7263870394638
1611,117.31266657226631,114.89880007032636,1257.5660756193408,1249.7259878153975
1612,117.31267427530958,114.89879696776808,1257.5656629886005,1249.7255882692468
1613,117.31268198828535,114.89879387630512,1257.5652502467606,1249.7251886123647
1614,117.31268967589118,114.89879075662535,1257.5648377927764,1249.724789247804
1615,117.31269736399004,114.89878763760223,1257.5644253363198,1249.7243898688755
1616,117.31270508374357,114.89878455383776,1257.5640125226264,1249.7239901352368
1617,117.31271278598832,114.89878145060129,1257.563599907526,1249.7235906056678
1618,117.31272050232795,114.8987783630878,1257.5631871341393,1249.7231909190107
1619,117.31272819137514,114.89877524525944,1257.562774671482,1249.7227915399092
1620,117.31273589690898,114.89877214582712,1257.5623620237113,1249.7223919748976
1621,117.31274361573577,114.89876906125369,1257.561949227353,1249.7219922574511
1622,117.31275130288032,114.89876594141359,1257.5615367896573,1249.721592907634
1623,117.31275900495513,114.8987628382354,1257.561124184381,1249.721193389829
1624,117.31276670943508,114.89875973780619,1257.5607115539933,1249.7207938416227
1625,117.31277440894864,114.89875663185977,1257.560298980343,1249.7203943560903
1626,117.31278210582683,114.89875352311347,1257.5598864402448,1249.719994887635
1627,117.31278980240535,114.8987504139953,1257.559473902708,1249.7195954367223
1628,117.31279751053452,114.89874731779929,1257.5590612364847,1249.719195852655
1629,117.31280520111662,114.89874420207205,1257.558648768898,1249.7187964757168
1630,117.31281293236488,114.89874113171756,1257.5582358444408,1249.7183966287353
1631,117.31282061686306,114.8987380093366,1257.5578234492612,1249.7179973184607
1632,117.31282832421397,114.89873491247336,1257.557410798,1249.717597744407
1633,117.31283603459597,114.89873181892911,1257.5569981110934,1249.7171981527995
1634,117.31284372377026,114.89872870192063,1257.5565856681733,1249.7167987874845
1635,117.31285143343877,114.89872560771343,1257.5561729932542,1249.7163991995728
1636,117.31285914590909,114.89872251672796,1257.5557602896993,1249.715999571744
1637,117.31286684438965,114.89871941010794,1257.5553477427945,1249.715600120691
1638,117.31287454663342,114.89871630779373,1257.554935156739,1249.715200616603
1639,117.31288224262802,114.89871319858803,1257.5545226432675,1249.7148011813683
1640,117.31288993103718,114.8987100809704,1257.5541102167895,1249.7144018353172
1641,117.31289764710094,114.89870699417685,1257.5536974786241,1249.7140021772188
1642,117.3129053466245,114.8987038889147,1257.553284926167,1249.7136027240454
1643,117.3129130334298,114.89870076967144,1257.552872522653,1249.7132033954638
1644,117.31292073481964,114.89869766667418,1257.5524599545975,1249.7128039077497
1645,117.31292845867549,114.89869458867595,1257.5520471323891,1249.71240417462
1646,117.31293616127847,114.89869148711341,1257.5516345532774,1249.7120046761445
1647,117.31294384353322,114.89868836292143,1257.5512222050963,1249.7116054134476
1648,117.31295155272166,114.89868526879299,1257.5508095546902,1249.7112058401656
1649,117.31295925698333,114.89868216917728,1257.5503969600893,1249.710806331476
1650,117.31296696747066,114.89867907653522,1257.5499842964464,1249.7104067533924
1651,117.31297466642906,114.89867597111873,1257.5495717650304,1249.7100073049862
1652,117.31298237497256,114.89867287641182,1257.5491591264204,1249.7096077496699
1653,117.31299004558436,114.89866973949266,1257.5487469174157,1249.709208631241
1654,117.31299774698982,114.89866663696456,1257.548334363271,1249.7088091535563
1655,117.31300547715495,114.8986635664386,1257.5479214836803,1249.7084093594653
1656,117.31301315641086,114.89866043932852,1257.5475091825604,1249.7080101378267
1657,117.3130208680407,114.89865734824492,1257.5470965150303,1249.7076105586361
1658,117.31302855405727,114.89865422873068,1257.546684139695,1249.7072112654969
1659,117.31303626775293,114.89865114007365,1257.5462714526684,1249.7068116590442
1660,117.31304396263118,114.8986480305015,1257.5458589795091,1249.7064122693841
1661,117.31305168140408,114.89864494759283,1257.5454462380876,1249.7060126063209
1662,117.31305936429128,114.89864182471261,1257.5450339019578,1249.7056133628878
1663,117.31306707032093,114.8986387276805,1257.5446213066966,1249.7052138510853
1664,117.31307477438557,114.89863562851286,1257.5442087352571,1249.7048143615398
1665,117.31308248113565,114.89863253236085,1257.5437961343343,1249.7044148455332
1666,117.31309017002017,114.89862941635809,1257.5433837366218,1249.7040155347759
1667,117.31309787956427,114.89862632343244,1257.5429711076079,1249.703615984972
1668,117.31310557624786,114.89862321623598,1257.5425586254569,1249.7032165822375
1669,117.31311327087651,114.89862010675654,1257.542146166795,1249.7028172103444
1670,117.3131209791977,114.89861701259548,1257.5417335556133,1249.7024176790171
1671,117.31312868906853,114.8986139201683,1257.541320927323,1249.7020181368923
1672,117.31313637190077,114.89861079773296,1257.540908607454,1249.7016188956075
1673,117.31314408429408,114.8986077081955,1257.5404959532066,1249.7012193282599
1674,117.31315178385779,114.89860460442928,1257.540083445696,1249.700819906381
1675,117.31315946660736,114.89860148200536,1257.539671130105,1249.7004206742147
1676,117.31316718650896,114.89859840094002,1257.5392583945538,1249.7000210281255
1677,117.31317489026415,114.89859530201416,1257.5388458449602,1249.6996215554639
1678,117.31318257722988,114.89859218442781,1257.538433486188,1249.6992222770505
1679,117.31319028670964,114.89858909194739,1257.5380208742226,1249.6988227442007
1680,117.3131980003221,114.89858600407409,1257.5376082157795,1249.6984231716262
1681,117.31320569742343,114.89858289781948,1257.5371957441337,1249.6980237950809
1682,117.31321339075006,114.89857978751498,1257.5367833197126,1249.697624445196
1683,117.31322108324662,114.89857667626792,1257.5363709041885,1249.6972251160453
1684,117.31322878460686,114.89857357494463,1257.5359583902803,1249.6968256853174
1685,117.31323647893261,114.8985704658579,1257.535545957848,1249.6964263320003
1686,117.31324420146132,114.89856738815907,1257.5351332064586,1249.6960266678059
1687,117.31325188925881,114.89856427189666,1257.5347208507217,1249.695627390454
1688,117.31325957599563,114.89856115443568,1257.5343085067095,1249.6952281362833
1689,117.31326727984357,114.89855805613438,1257.5338959724302,1249.694828678078
1690,117.31327498475387,114.8985549590205,1257.5334834264074,1249.6944292153337
1691,117.31328268658737,114.89855185850259,1257.5330709159032,1249.6940297924327
1692,117.3132903932776,114.8985487634641,1257.5326583527778,1249.6936303108619
1693,117.31329809030808,114.89854565769053,1257.5322458993905,1249.6932309444674
1694,117.31330580780917,114.89854257476487,1257.5318332163465,1249.6928313441574
1695,117.31331348196703,114.89853944361833,1257.531421024512,1249.6924322398063
1696,117.31332118440854,114.89853634406361,1257.531008515925,1249.6920328053034
1697,117.31245120818184,114.89755635775451,1257.5405260752252,1249.7015795107416
1698,117.31245890927839,114.89755325665669,1257.5401135830803,1249.7011801081874
1699,117.31246665167563,114.89755020161972,1257.5397006263304,1249.7007802311043
1700,117.31247433202209,114.89754707750025,1257.5392883713084,1249.7003810683852
1701,117.31248205343411,114.89754399924547,1257.5388756561301,1249.6999814232347
1702,117.3124897125619,114.89754085156953,1257.5384636432032,1249.6995825077788
1703,117.31249741405387,114.89753775115086,1257.5380511540077,1249.6991831036905
1704,117.31250512235772,114.89753465841567,1257.5376385906661,1249.6987836143228
1705,117.31251280908783,114.8975315416164,1257.5372262701985,1249.6983843860962
1706,117.31252053469346,114.89752846818826,1257.536813512797,1249.69798470928
1707,117.31252822891216,114.89752535989427,1257.5364011126373,1249.6975853853005
1708,117.3125359177622,114.89752224558075,1257.535988772133,1249.697186137612
1709,117.31254361681863,114.89751914274335,1257.5355763194984,1249.69678676381
1710,117.31255131313922,114.89751603688697,1257.535163898782,1249.6963874250962
1711,117.31255901096773,114.89751293274796,1257.5347514621608,1249.695988071326
1712,117.31256670893072,114.897509828795,1257.5343390252172,1249.6955887184795
1713,117.31338320726431,114.89840694847092,1257.524775803116,1249.6860237736862
1714,117.31339091061335,114.89840385067552,1257.5243633080827,1249.6856243568684
1715,117.31339863209932,114.89840077305502,1257.523950607584,1249.685224744871
1716,117.3134063042932,114.89839764065027,1257.5235384672476,1249.6848256868423
1717,117.31341401213977,114.89839454797162,1257.5231259247832,1249.684426226146
1718,117.31342172346172,114.89839145919011,1257.5227133441072,1249.6840267296511
1719,117.31342941265993,114.89838834586101,1257.5223010159093,1249.6836274797677
1720,117.31343711954055,114.89838525223094,1257.5218884883823,1249.6832280349286
1721,117.31344480040153,114.8983821296614,1257.5214762559435,1249.6828288898487
1722,117.31345250192201,114.89837903012396,1257.5210637909556,1249.6824295129454
1723,117.3134602147261,114.89837594323869,1257.5206512010577,1249.6820300013924
1724,117.31346791271851,114.89837283990755,1257.5202387799818,1249.681630659521
1725,117.31347559718752,114.89836972151787,1257.5198265119532,1249.681231480307
1726,117.31348332062174,114.89836664658432,1257.519413805647,1249.680831853806
1727,117.3134910263501,114.89836355193954,1257.519001299639,1249.680432437016
1728,117.31349872296775,114.89836044725777,1257.5185888997537,1249.6800331149564
1729,117.31350640085284,114.89835732174187,1257.5181767123997,1249.6796340109593
1730,117.31351410553063,114.8983542260662,1257.517764222662,1249.6792346086058
1731,117.31352179734813,114.89835111615066,1257.5173518805707,1249.6788353483066
1732,117.31352950964406,114.8983480291049,1257.5169393091505,1249.6784358517878
1733,117.31353719421519,114.89834491115545,1257.5165270502046,1249.6780366852342
1734,117.31354490020695,114.8983418171271,1257.5161145513198,1249.6776372713846
1735,117.31355260238654,114.89833871892773,1257.5157020977613,1249.6772378973217
1736,117.31356031982034,114.89833563774638,1257.5152894728783,1249.6768383523201
1737,117.31356798395151,114.89833249727715,1257.514877452268,1249.6764394132622
1738,117.31357570074064,114.89832941540547,1257.5144648356593,1249.6760398879564
1739,117.3135834021399,114.89832631651497,1257.5140523964897,1249.6756405273225
1740,117.31359110171563,114.89832321562257,1257.5136399788792,1249.6752411911827
1741,117.313598772834,114.89832008305487,1257.5132278833257,1249.67484218616
1742,117.31360649028262,114.89831700214958,1257.5128152663654,1249.6744426489633
1743,117.3136141853628,114.89831389637212,1257.5124029033468,1249.6740433695877
1744,117.31362187629784,114.89831078602839,1257.5119905887152,1249.6736441378223
1745,117.31362957246125,114.89830768154623,1257.5115782162663,1249.673244848299
1746,117.31363727997044,114.89830458972067,1257.5111657163825,1249.6728454339836
1747,117.31364497549878,114.89830148465364,1257.5107533547953,1249.672446148493
1748,117.31365269826128,114.89829840988837,1257.5103406849103,1249.6720465645978
1749,117.31366037210789,114.89829528076748,1257.5099285711622,1249.671647528719
1750,117.31366808101328,114.89829219067447,1257.5095160611181,1249.6712481029374
1751,117.3136757641883,114.89828907196414,1257.5091038428645,1249.670848973684
1752,117.31368348349676,114.8982859935834,1257.5086912191086,1249.6704494249914
1753,117.31369116916487,114.89828287774526,1257.5082789756405,1249.6700502683568
1754,117.31369888735615,114.89827979814163,1257.507866365396,1249.6696507458335
1755,117.31370655932585,114.89827666719022,1257.5074542809846,1249.6692517393335
1756,117.31371426454575,114.89827357325404,1257.5070418207806,1249.6688523633427
1757,117.3137219461283,114.89827045306359,1257.5066296296284,1249.6684532546592
1758,117.31372965371068,114.89826736182286,1257.506217144815,1249.6680538579678
1759,117.31373738216533,114.89826429388751,1257.5058044259938,1249.6676542210653
1760,117.31374505351297,114.8982611624463,1257.5053923550513,1249.6672552304665
1761,117.31375275082365,114.8982580599254,1257.5049799911196,1249.6668559504008
1762,117.3137604502757,114.89825495981762,1257.5045676040068,1249.6664566495897
1763,117.31376815703912,114.89825186789841,1257.5041551356305,1249.6660572660755
1764,117.31377584952808,114.89824876019418,1257.5037428318274,1249.6656580357699
1765,117.31378353626116,114.89824564604577,1257.5033305923225,1249.6652588853017
1766,117.31379124249045,114.89824255367637,1257.5029181345665,1249.6648595093607
1767,117.31379893509825,114.89823944618207,1257.502505831999,1249.664460290276
1768,117.31380661586493,114.89823632555232,1257.5020936648332,1249.664061206549
1769,117.3138143366877,114.89823324958013,1257.50168104667,1249.6636616651992
1770,117.31382202957366,114.89823014252164,1257.5012687450308,1249.6632624474819
1771,117.3138297595281,114.89822707672863,1257.5008560242838,1249.6628628170552
1772,117.31383743484092,114.89822395023717,1257.5004439252389,1249.662463794528
1773,117.31384511850132,114.89822083301782,1257.5000317314034,1249.6620646890117
1774,117.31385281428014,114.8982177293891,1257.4996194035084,1249.6616654377012
1775,117.3138605188396,114.89821463551327,1257.499206975748,1249.6612660987619
1776,117.31386822714504,114.89821154586197,1257.498794507345,1249.6608667167259
1777,117.31387590504289,114.89820842244593,1257.4983823854095,1249.6604676744566
1778,117.31388362777284,114.89820534895942,1257.4979697571894,1249.660068127737
1779,117.31389134307445,114.8982022672265,1257.4975572137394,1249.659668670122
1780,117.31389899986019,114.89819912048335,1257.4971453358924,1249.659269864157
1781,117.31390670679026,114.89819602947745,1257.4967328887124,1249.6588705109655
1782,117.31391439020544,114.89819291242355,1257.4963207112373,1249.6584714120102
1783,117.31392210960271,114.89818983542654,1257.495908127026,1249.6580719125418
1784,117.31392980874274,114.89818673594299,1257.4954957738603,1249.657672641099
1785,117.3139375063044,114.89818363474438,1257.4950834398455,1249.6572733891119
1786,117.31394520498743,114.89818053486967,1257.4946710954498,1249.656874120318
1787,117.31395290999163,114.89817744201308,1257.4942586791938,1249.6564747913267
1788,117.3139605949492,114.89817432690907,1257.4938464916527,1249.6560756872038
1789,117.31396826376643,114.89817119386946,1257.4934344877147,1249.6556767696418
1790,117.31397598784783,114.89816812239022,1257.4930218600664,1249.65527722613
1791,117.31398368794567,114.8981650242703,1257.492609505417,1249.6548779539482
1792,117.31399139931412,114.89816193874776,1257.492197024863,1249.654478553797
1793,117.31399908045469,114.89815881961164,1257.4917848873354,1249.654079499521
1794,117.3140067635382,114.89815570268667,1257.4913727294002,1249.653680423623
1795,117.31401446245266,114.89815260342453,1257.4909603935973,1249.6532811698337
1796,117.31402217092612,114.89814951481235,1257.4905479500824,1249.652881814543
1797,117.31402987261562,114.8981464187322,1257.4901355858465,1249.652482530786
1798,117.31403757553407,114.89814332402051,1257.4897232078786,1249.6520832415347
1799,117.31404524855479,114.89814019611956,1257.4893111707572,1249.6516842849776
1800,117.31405296179366,114.89813711303508,1257.4888986802398,1249.6512848724785
1801,117.31406065833136,114.89813401136131,1257.4884863787354,1249.650885657866
1802,117.31406835193755,114.89813090653256,1257.4880741135983,1249.650486466973
